ds,entidad,padecimiento,meta_modo,yhat
2026-12-14,Jalisco,Depresión,general,189
2026-12-14,Jalisco,Depresión,hombres,57
2026-12-14,Jalisco,Depresión,mujeres,126
2026-12-21,Jalisco,Depresión,general,146
2026-12-21,Jalisco,Depresión,hombres,37
2026-12-21,Jalisco,Depresión,mujeres,122
2026-12-28,Jalisco,Depresión,general,138
2026-12-28,Jalisco,Depresión,hombres,38
2026-12-28,Jalisco,Depresión,mujeres,129
2027-01-04,Jalisco,Depresión,general,135
2027-01-04,Jalisco,Depresión,hombres,41
2027-01-04,Jalisco,Depresión,mujeres,137
2027-01-11,Jalisco,Depresión,general,148
2027-01-11,Jalisco,Depresión,hombres,55
2027-01-11,Jalisco,Depresión,mujeres,132
2027-01-18,Jalisco,Depresión,general,167
2027-01-18,Jalisco,Depresión,hombres,84
2027-01-18,Jalisco,Depresión,mujeres,131
2027-01-25,Jalisco,Depresión,general,203
2027-01-25,Jalisco,Depresión,hombres,60
2027-01-25,Jalisco,Depresión,mujeres,136
2026-02-02,Michoacán,Depresión,general,108
2026-02-02,Michoacán,Depresión,hombres,19
2026-02-02,Michoacán,Depresión,mujeres,67
2026-02-09,Michoacán,Depresión,general,122
2026-02-09,Michoacán,Depresión,hombres,22
2026-02-09,Michoacán,Depresión,mujeres,83
2026-02-16,Michoacán,Depresión,general,114
2026-02-16,Michoacán,Depresión,hombres,20
2026-02-16,Michoacán,Depresión,mujeres,94
2026-02-23,Michoacán,Depresión,general,111
2026-02-23,Michoacán,Depresión,hombres,25
2026-02-23,Michoacán,Depresión,mujeres,90
2026-03-02,Michoacán,Depresión,general,109
2026-03-02,Michoacán,Depresión,hombres,25
2026-03-02,Michoacán,Depresión,mujeres,69
2026-03-09,Michoacán,Depresión,general,133
2026-03-09,Michoacán,Depresión,hombres,22
2026-03-09,Michoacán,Depresión,mujeres,74
2026-03-16,Michoacán,Depresión,general,106
2026-03-16,Michoacán,Depresión,hombres,19
2026-03-16,Michoacán,Depresión,mujeres,71
2026-03-23,Michoacán,Depresión,general,104
2026-03-23,Michoacán,Depresión,hombres,18
2026-03-23,Michoacán,Depresión,mujeres,99
2026-03-30,Michoacán,Depresión,general,124
2026-03-30,Michoacán,Depresión,hombres,25
2026-03-30,Michoacán,Depresión,mujeres,69
2026-04-06,Michoacán,Depresión,general,105
2026-04-06,Michoacán,Depresión,hombres,18
2026-04-06,Michoacán,Depresión,mujeres,69
2026-04-13,Michoacán,Depresión,general,113
2026-04-13,Michoacán,Depresión,hombres,20
2026-04-13,Michoacán,Depresión,mujeres,68
2026-04-20,Michoacán,Depresión,general,117
2026-04-20,Michoacán,Depresión,hombres,20
2026-04-20,Michoacán,Depresión,mujeres,64
2026-04-27,Michoacán,Depresión,general,88
2026-04-27,Michoacán,Depresión,hombres,25
2026-04-27,Michoacán,Depresión,mujeres,73
2026-05-04,Michoacán,Depresión,general,110
2026-05-04,Michoacán,Depresión,hombres,14
2026-05-04,Michoacán,Depresión,mujeres,82
2026-05-11,Michoacán,Depresión,general,102
2026-05-11,Michoacán,Depresión,hombres,18
2026-05-11,Michoacán,Depresión,mujeres,67
2026-05-18,Michoacán,Depresión,general,70
2026-05-18,Michoacán,Depresión,hombres,21
2026-05-18,Michoacán,Depresión,mujeres,66
2026-05-25,Michoacán,Depresión,general,79
2026-05-25,Michoacán,Depresión,hombres,23
2026-05-25,Michoacán,Depresión,mujeres,55
2026-06-01,Michoacán,Depresión,general,71
2026-06-01,Michoacán,Depresión,hombres,16
2026-06-01,Michoacán,Depresión,mujeres,70
2026-06-08,Michoacán,Depresión,general,74
2026-06-08,Michoacán,Depresión,hombres,17
2026-06-08,Michoacán,Depresión,mujeres,76
2026-06-15,Michoacán,Depresión,general,93
2026-06-15,Michoacán,Depresión,hombres,18
2026-06-15,Michoacán,Depresión,mujeres,64
2026-06-22,Michoacán,Depresión,general,97
2026-06-22,Michoacán,Depresión,hombres,21
2026-06-22,Michoacán,Depresión,mujeres,78
2026-06-29,Michoacán,Depresión,general,106
2026-06-29,Michoacán,Depresión,hombres,24
2026-06-29,Michoacán,Depresión,mujeres,54
2026-07-06,Michoacán,Depresión,general,104
2026-07-06,Michoacán,Depresión,hombres,19
2026-07-06,Michoacán,Depresión,mujeres,61
2026-07-13,Michoacán,Depresión,general,97
2026-07-13,Michoacán,Depresión,hombres,18
2026-07-13,Michoacán,Depresión,mujeres,58
2026-07-20,Michoacán,Depresión,general,94
2026-07-20,Michoacán,Depresión,hombres,19
2026-07-20,Michoacán,Depresión,mujeres,46
2026-07-27,Michoacán,Depresión,general,97
2026-07-27,Michoacán,Depresión,hombres,22
2026-07-27,Michoacán,Depresión,mujeres,46
2026-08-03,Michoacán,Depresión,general,90
2026-08-03,Michoacán,Depresión,hombres,23
2026-08-03,Michoacán,Depresión,mujeres,58
2026-08-10,Michoacán,Depresión,general,82
2026-08-10,Michoacán,Depresión,hombres,18
2026-08-10,Michoacán,Depresión,mujeres,63
2026-08-17,Michoacán,Depresión,general,82
2026-08-17,Michoacán,Depresión,hombres,20
2026-08-17,Michoacán,Depresión,mujeres,55
2026-08-24,Michoacán,Depresión,general,106
2026-08-24,Michoacán,Depresión,hombres,20
2026-08-24,Michoacán,Depresión,mujeres,66
2026-08-31,Michoacán,Depresión,general,87
2026-08-31,Michoacán,Depresión,hombres,25
2026-08-31,Michoacán,Depresión,mujeres,67
2026-09-07,Michoacán,Depresión,general,107
2026-09-07,Michoacán,Depresión,hombres,30
2026-09-07,Michoacán,Depresión,mujeres,71
2026-09-14,Michoacán,Depresión,general,88
2026-09-14,Michoacán,Depresión,hombres,24
2026-09-14,Michoacán,Depresión,mujeres,63
2026-09-21,Michoacán,Depresión,general,73
2026-09-21,Michoacán,Depresión,hombres,20
2026-09-21,Michoacán,Depresión,mujeres,64
2026-09-28,Michoacán,Depresión,general,106
2026-09-28,Michoacán,Depresión,hombres,24
2026-09-28,Michoacán,Depresión,mujeres,64
2026-10-05,Michoacán,Depresión,general,107
2026-10-05,Michoacán,Depresión,hombres,27
2026-10-05,Michoacán,Depresión,mujeres,74
2026-10-12,Michoacán,Depresión,general,97
2026-10-12,Michoacán,Depresión,hombres,22
2026-10-12,Michoacán,Depresión,mujeres,65
2026-10-19,Michoacán,Depresión,general,94
2026-10-19,Michoacán,Depresión,hombres,18
2026-10-19,Michoacán,Depresión,mujeres,66
2026-10-26,Michoacán,Depresión,general,100
2026-10-26,Michoacán,Depresión,hombres,25
2026-10-26,Michoacán,Depresión,mujeres,63
2026-11-02,Michoacán,Depresión,general,122
2026-11-02,Michoacán,Depresión,hombres,25
2026-11-02,Michoacán,Depresión,mujeres,70
2026-11-09,Michoacán,Depresión,general,108
2026-11-09,Michoacán,Depresión,hombres,21
2026-11-09,Michoacán,Depresión,mujeres,63
2026-11-16,Michoacán,Depresión,general,105
2026-11-16,Michoacán,Depresión,hombres,19
2026-11-16,Michoacán,Depresión,mujeres,59
2026-11-23,Michoacán,Depresión,general,99
2026-11-23,Michoacán,Depresión,hombres,21
2026-11-23,Michoacán,Depresión,mujeres,64
2026-11-30,Michoacán,Depresión,general,95
2026-11-30,Michoacán,Depresión,hombres,25
2026-11-30,Michoacán,Depresión,mujeres,58
2026-12-07,Michoacán,Depresión,general,102
2026-12-07,Michoacán,Depresión,hombres,24
2026-12-07,Michoacán,Depresión,mujeres,60
2026-12-14,Michoacán,Depresión,general,84
2026-12-14,Michoacán,Depresión,hombres,22
2026-12-14,Michoacán,Depresión,mujeres,78
2026-12-21,Michoacán,Depresión,general,81
2026-12-21,Michoacán,Depresión,hombres,24
2026-12-21,Michoacán,Depresión,mujeres,51
2026-12-28,Michoacán,Depresión,general,84
2026-12-28,Michoacán,Depresión,hombres,26
2026-12-28,Michoacán,Depresión,mujeres,51
2027-01-04,Michoacán,Depresión,general,65
2027-01-04,Michoacán,Depresión,hombres,25
2027-01-04,Michoacán,Depresión,mujeres,51
2027-01-11,Michoacán,Depresión,general,93
2027-01-11,Michoacán,Depresión,hombres,26
2027-01-11,Michoacán,Depresión,mujeres,63
2027-01-18,Michoacán,Depresión,general,93
2027-01-18,Michoacán,Depresión,hombres,28
2027-01-18,Michoacán,Depresión,mujeres,58
2027-01-25,Michoacán,Depresión,general,66
2027-01-25,Michoacán,Depresión,hombres,25
2027-01-25,Michoacán,Depresión,mujeres,75
2026-02-02,Morelos,Depresión,general,64
2026-02-02,Morelos,Depresión,hombres,12
2026-02-02,Morelos,Depresión,mujeres,51
2026-02-09,Morelos,Depresión,general,61
2026-02-09,Morelos,Depresión,hombres,7
2026-02-09,Morelos,Depresión,mujeres,42
2026-02-16,Morelos,Depresión,general,78
2026-02-16,Morelos,Depresión,hombres,13
2026-02-16,Morelos,Depresión,mujeres,55
2026-02-23,Morelos,Depresión,general,76
2026-02-23,Morelos,Depresión,hombres,18
2026-02-23,Morelos,Depresión,mujeres,59
2026-03-02,Morelos,Depresión,general,79
2026-03-02,Morelos,Depresión,hombres,12
2026-03-02,Morelos,Depresión,mujeres,54
2026-03-09,Morelos,Depresión,general,80
2026-03-09,Morelos,Depresión,hombres,20
2026-03-09,Morelos,Depresión,mujeres,55
2026-03-16,Morelos,Depresión,general,65
2026-03-16,Morelos,Depresión,hombres,16
2026-03-16,Morelos,Depresión,mujeres,59
2026-03-23,Morelos,Depresión,general,65
2026-03-23,Morelos,Depresión,hombres,18
2026-03-23,Morelos,Depresión,mujeres,55
2026-03-30,Morelos,Depresión,general,73
2026-03-30,Morelos,Depresión,hombres,9
2026-03-30,Morelos,Depresión,mujeres,62
2026-04-06,Morelos,Depresión,general,67
2026-04-06,Morelos,Depresión,hombres,13
2026-04-06,Morelos,Depresión,mujeres,52
2026-04-13,Morelos,Depresión,general,66
2026-04-13,Morelos,Depresión,hombres,11
2026-04-13,Morelos,Depresión,mujeres,45
2026-04-20,Morelos,Depresión,general,64
2026-04-20,Morelos,Depresión,hombres,18
2026-04-20,Morelos,Depresión,mujeres,76
2026-04-27,Morelos,Depresión,general,54
2026-04-27,Morelos,Depresión,hombres,18
2026-04-27,Morelos,Depresión,mujeres,54
2026-05-04,Morelos,Depresión,general,55
2026-05-04,Morelos,Depresión,hombres,12
2026-05-04,Morelos,Depresión,mujeres,37
2026-05-11,Morelos,Depresión,general,64
2026-05-11,Morelos,Depresión,hombres,14
2026-05-11,Morelos,Depresión,mujeres,43
2026-05-18,Morelos,Depresión,general,76
2026-05-18,Morelos,Depresión,hombres,17
2026-05-18,Morelos,Depresión,mujeres,60
2026-05-25,Morelos,Depresión,general,62
2026-05-25,Morelos,Depresión,hombres,22
2026-05-25,Morelos,Depresión,mujeres,52
2026-06-01,Morelos,Depresión,general,59
2026-06-01,Morelos,Depresión,hombres,16
2026-06-01,Morelos,Depresión,mujeres,55
2026-06-08,Morelos,Depresión,general,78
2026-06-08,Morelos,Depresión,hombres,22
2026-06-08,Morelos,Depresión,mujeres,57
2026-06-15,Morelos,Depresión,general,75
2026-06-15,Morelos,Depresión,hombres,17
2026-06-15,Morelos,Depresión,mujeres,55
2026-06-22,Morelos,Depresión,general,82
2026-06-22,Morelos,Depresión,hombres,20
2026-06-22,Morelos,Depresión,mujeres,41
2026-06-29,Morelos,Depresión,general,68
2026-06-29,Morelos,Depresión,hombres,18
2026-06-29,Morelos,Depresión,mujeres,37
2026-07-06,Morelos,Depresión,general,67
2026-07-06,Morelos,Depresión,hombres,9
2026-07-06,Morelos,Depresión,mujeres,48
2026-07-13,Morelos,Depresión,general,74
2026-07-13,Morelos,Depresión,hombres,13
2026-07-13,Morelos,Depresión,mujeres,75
2026-07-20,Morelos,Depresión,general,74
2026-07-20,Morelos,Depresión,hombres,14
2026-07-20,Morelos,Depresión,mujeres,49
2026-07-27,Morelos,Depresión,general,79
2026-07-27,Morelos,Depresión,hombres,19
2026-07-27,Morelos,Depresión,mujeres,43
2026-08-03,Morelos,Depresión,general,70
2026-08-03,Morelos,Depresión,hombres,15
2026-08-03,Morelos,Depresión,mujeres,34
2026-08-10,Morelos,Depresión,general,76
2026-08-10,Morelos,Depresión,hombres,18
2026-08-10,Morelos,Depresión,mujeres,48
2026-08-17,Morelos,Depresión,general,85
2026-08-17,Morelos,Depresión,hombres,20
2026-08-17,Morelos,Depresión,mujeres,65
2026-08-24,Morelos,Depresión,general,88
2026-08-24,Morelos,Depresión,hombres,18
2026-08-24,Morelos,Depresión,mujeres,52
2026-08-31,Morelos,Depresión,general,92
2026-08-31,Morelos,Depresión,hombres,10
2026-08-31,Morelos,Depresión,mujeres,40
2026-09-07,Morelos,Depresión,general,75
2026-09-07,Morelos,Depresión,hombres,23
2026-09-07,Morelos,Depresión,mujeres,60
2026-09-14,Morelos,Depresión,general,64
2026-09-14,Morelos,Depresión,hombres,15
2026-09-14,Morelos,Depresión,mujeres,48
2026-09-21,Morelos,Depresión,general,73
2026-09-21,Morelos,Depresión,hombres,18
2026-09-21,Morelos,Depresión,mujeres,45
2026-09-28,Morelos,Depresión,general,80
2026-09-28,Morelos,Depresión,hombres,22
2026-09-28,Morelos,Depresión,mujeres,62
2026-10-05,Morelos,Depresión,general,76
2026-10-05,Morelos,Depresión,hombres,14
2026-10-05,Morelos,Depresión,mujeres,62
2026-10-12,Morelos,Depresión,general,63
2026-10-12,Morelos,Depresión,hombres,13
2026-10-12,Morelos,Depresión,mujeres,56
2026-10-19,Morelos,Depresión,general,71
2026-10-19,Morelos,Depresión,hombres,18
2026-10-19,Morelos,Depresión,mujeres,60
2026-10-26,Morelos,Depresión,general,71
2026-10-26,Morelos,Depresión,hombres,13
2026-10-26,Morelos,Depresión,mujeres,62
2026-11-02,Morelos,Depresión,general,73
2026-11-02,Morelos,Depresión,hombres,14
2026-11-02,Morelos,Depresión,mujeres,65
2026-11-09,Morelos,Depresión,general,58
2026-11-09,Morelos,Depresión,hombres,15
2026-11-09,Morelos,Depresión,mujeres,67
2026-11-16,Morelos,Depresión,general,67
2026-11-16,Morelos,Depresión,hombres,18
2026-11-16,Morelos,Depresión,mujeres,54
2026-11-23,Morelos,Depresión,general,78
2026-11-23,Morelos,Depresión,hombres,17
2026-11-23,Morelos,Depresión,mujeres,55
2026-11-30,Morelos,Depresión,general,69
2026-11-30,Morelos,Depresión,hombres,12
2026-11-30,Morelos,Depresión,mujeres,57
2026-12-07,Morelos,Depresión,general,56
2026-12-07,Morelos,Depresión,hombres,15
2026-12-07,Morelos,Depresión,mujeres,49
2026-12-14,Morelos,Depresión,general,58
2026-12-14,Morelos,Depresión,hombres,15
2026-12-14,Morelos,Depresión,mujeres,66
2026-12-21,Morelos,Depresión,general,47
2026-12-21,Morelos,Depresión,hombres,11
2026-12-21,Morelos,Depresión,mujeres,54
2026-12-28,Morelos,Depresión,general,37
2026-12-28,Morelos,Depresión,hombres,10
2026-12-28,Morelos,Depresión,mujeres,50
2027-01-04,Morelos,Depresión,general,52
2027-01-04,Morelos,Depresión,hombres,14
2027-01-04,Morelos,Depresión,mujeres,50
2027-01-11,Morelos,Depresión,general,64
2027-01-11,Morelos,Depresión,hombres,11
2027-01-11,Morelos,Depresión,mujeres,62
2027-01-18,Morelos,Depresión,general,63
2027-01-18,Morelos,Depresión,hombres,16
2027-01-18,Morelos,Depresión,mujeres,68
2027-01-25,Morelos,Depresión,general,54
2027-01-25,Morelos,Depresión,hombres,13
2027-01-25,Morelos,Depresión,mujeres,71
2026-02-02,México,Depresión,general,182
2026-02-02,México,Depresión,hombres,68
2026-02-02,México,Depresión,mujeres,140
2026-02-09,México,Depresión,general,276
2026-02-09,México,Depresión,hombres,44
2026-02-09,México,Depresión,mujeres,138
2026-02-16,México,Depresión,general,203
2026-02-16,México,Depresión,hombres,72
2026-02-16,México,Depresión,mujeres,154
2026-02-23,México,Depresión,general,193
2026-02-23,México,Depresión,hombres,50
2026-02-23,México,Depresión,mujeres,151
2026-03-02,México,Depresión,general,224
2026-03-02,México,Depresión,hombres,57
2026-03-02,México,Depresión,mujeres,138
2026-03-09,México,Depresión,general,175
2026-03-09,México,Depresión,hombres,61
2026-03-09,México,Depresión,mujeres,139
2026-03-16,México,Depresión,general,166
2026-03-16,México,Depresión,hombres,48
2026-03-16,México,Depresión,mujeres,109
2026-03-23,México,Depresión,general,212
2026-03-23,México,Depresión,hombres,55
2026-03-23,México,Depresión,mujeres,125
2026-03-30,México,Depresión,general,198
2026-03-30,México,Depresión,hombres,67
2026-03-30,México,Depresión,mujeres,80
2026-04-06,México,Depresión,general,190
2026-04-06,México,Depresión,hombres,67
2026-04-06,México,Depresión,mujeres,45
2026-04-13,México,Depresión,general,137
2026-04-13,México,Depresión,hombres,67
2026-04-13,México,Depresión,mujeres,55
2026-04-20,México,Depresión,general,208
2026-04-20,México,Depresión,hombres,71
2026-04-20,México,Depresión,mujeres,34
2026-04-27,México,Depresión,general,186
2026-04-27,México,Depresión,hombres,71
2026-04-27,México,Depresión,mujeres,43
2026-05-04,México,Depresión,general,151
2026-05-04,México,Depresión,hombres,64
2026-05-04,México,Depresión,mujeres,36
2026-05-11,México,Depresión,general,223
2026-05-11,México,Depresión,hombres,90
2026-05-11,México,Depresión,mujeres,54
2026-05-18,México,Depresión,general,192
2026-05-18,México,Depresión,hombres,60
2026-05-18,México,Depresión,mujeres,51
2026-05-25,México,Depresión,general,230
2026-05-25,México,Depresión,hombres,72
2026-05-25,México,Depresión,mujeres,47
2026-06-01,México,Depresión,general,200
2026-06-01,México,Depresión,hombres,59
2026-06-01,México,Depresión,mujeres,35
2026-06-08,México,Depresión,general,180
2026-06-08,México,Depresión,hombres,57
2026-06-08,México,Depresión,mujeres,73
2026-06-15,México,Depresión,general,253
2026-06-15,México,Depresión,hombres,61
2026-06-15,México,Depresión,mujeres,83
2026-06-22,México,Depresión,general,221
2026-06-22,México,Depresión,hombres,89
2026-06-22,México,Depresión,mujeres,52
2026-06-29,México,Depresión,general,204
2026-06-29,México,Depresión,hombres,82
2026-06-29,México,Depresión,mujeres,53
2026-07-06,México,Depresión,general,263
2026-07-06,México,Depresión,hombres,78
2026-07-06,México,Depresión,mujeres,72
2026-07-13,México,Depresión,general,200
2026-07-13,México,Depresión,hombres,80
2026-07-13,México,Depresión,mujeres,66
2026-07-20,México,Depresión,general,216
2026-07-20,México,Depresión,hombres,96
2026-07-20,México,Depresión,mujeres,54
2026-07-27,México,Depresión,general,274
2026-07-27,México,Depresión,hombres,93
2026-07-27,México,Depresión,mujeres,67
2026-08-03,México,Depresión,general,204
2026-08-03,México,Depresión,hombres,71
2026-08-03,México,Depresión,mujeres,75
2026-08-10,México,Depresión,general,285
2026-08-10,México,Depresión,hombres,93
2026-08-10,México,Depresión,mujeres,90
2026-08-17,México,Depresión,general,246
2026-08-17,México,Depresión,hombres,80
2026-08-17,México,Depresión,mujeres,85
2026-08-24,México,Depresión,general,230
2026-08-24,México,Depresión,hombres,82
2026-08-24,México,Depresión,mujeres,121
2026-08-31,México,Depresión,general,274
2026-08-31,México,Depresión,hombres,89
2026-08-31,México,Depresión,mujeres,105
2026-09-07,México,Depresión,general,256
2026-09-07,México,Depresión,hombres,69
2026-09-07,México,Depresión,mujeres,112
2026-09-14,México,Depresión,general,274
2026-09-14,México,Depresión,hombres,74
2026-09-14,México,Depresión,mujeres,89
2026-09-21,México,Depresión,general,245
2026-09-21,México,Depresión,hombres,92
2026-09-21,México,Depresión,mujeres,123
2026-09-28,México,Depresión,general,243
2026-09-28,México,Depresión,hombres,109
2026-09-28,México,Depresión,mujeres,120
2026-10-05,México,Depresión,general,247
2026-10-05,México,Depresión,hombres,85
2026-10-05,México,Depresión,mujeres,94
2026-10-12,México,Depresión,general,305
2026-10-12,México,Depresión,hombres,89
2026-10-12,México,Depresión,mujeres,112
2026-10-19,México,Depresión,general,241
2026-10-19,México,Depresión,hombres,86
2026-10-19,México,Depresión,mujeres,143
2026-10-26,México,Depresión,general,283
2026-10-26,México,Depresión,hombres,91
2026-10-26,México,Depresión,mujeres,123
2026-11-02,México,Depresión,general,276
2026-11-02,México,Depresión,hombres,73
2026-11-02,México,Depresión,mujeres,88
2026-11-09,México,Depresión,general,277
2026-11-09,México,Depresión,hombres,85
2026-11-09,México,Depresión,mujeres,126
2026-11-16,México,Depresión,general,316
2026-11-16,México,Depresión,hombres,107
2026-11-16,México,Depresión,mujeres,138
2026-11-23,México,Depresión,general,250
2026-11-23,México,Depresión,hombres,94
2026-11-23,México,Depresión,mujeres,122
2026-11-30,México,Depresión,general,253
2026-11-30,México,Depresión,hombres,70
2026-11-30,México,Depresión,mujeres,93
2026-12-07,México,Depresión,general,281
2026-12-07,México,Depresión,hombres,86
2026-12-07,México,Depresión,mujeres,88
2026-12-14,México,Depresión,general,249
2026-12-14,México,Depresión,hombres,69
2026-12-14,México,Depresión,mujeres,85
2026-12-21,México,Depresión,general,196
2026-12-21,México,Depresión,hombres,78
2026-12-21,México,Depresión,mujeres,52
2026-12-28,México,Depresión,general,154
2026-12-28,México,Depresión,hombres,78
2026-12-28,México,Depresión,mujeres,41
2027-01-04,México,Depresión,general,156
2027-01-04,México,Depresión,hombres,77
2027-01-04,México,Depresión,mujeres,67
2027-01-11,México,Depresión,general,234
2027-01-11,México,Depresión,hombres,100
2027-01-11,México,Depresión,mujeres,83
2027-01-18,México,Depresión,general,220
2027-01-18,México,Depresión,hombres,85
2027-01-18,México,Depresión,mujeres,85
2027-01-25,México,Depresión,general,291
2027-01-25,México,Depresión,hombres,70
2027-01-25,México,Depresión,mujeres,95
2026-02-02,Nacional,Depresión,general,2886
